game_id,period,game_event_id,possession_event_id,player_id,shirt_number,possession_event_type,position_group_type,team_id,home_team,touches,duration,ball_visibility,ball_x_start,ball_y_start,ball_z,start_frame,end_frame,formatted_game_clock,frame_num,ball_x_end,ball_y_end,ballCarrierPlayer,ballCarrierPlayerName,ballCarryType,createsSpace,dribbleType,trickType,linesBrokenType,opportunityType,touchType,touchOutcomeType,team_id_player_281,shirt_number_player_281,visibility_player_281,confidence_player_281,x_player_281,y_player_281,vx_player_281,vy_player_281,vtot_player_281,ax_player_281,ay_player_281,atot_player_281
4547,2,7796920,7711765.0,28.0,26.0,BC,RWB,11.0,False,1.0,0.14200000000000002,VISIBLE,16.917,-33.519,0.0,104013,104017,49:17,104013.0,16.845,-33.495,28,,T,,,,,,F,O,2.0,1,VISIBLE,HIGH,44.964,-3.227,-0.5100000000000904,-1.169999999999991,1.2763228431709868,-6.394884621840902e-12,3.9968028886505635e-13,6.407362457358293e-12
4547,2,7796920,7711765.0,28.0,26.0,BC,RWB,11.0,False,1.0,0.14200000000000002,VISIBLE,16.917,-33.519,0.0,104013,104017,49:17,104013.0,16.845,-33.495,28,,T,,,,,,F,O,2.0,1,VISIBLE,HIGH,44.964,-3.227,-0.5100000000000904,-1.169999999999991,1.2763228431709868,-6.394884621840902e-12,3.9968028886505635e-13,6.407362457358293e-12
4547,2,7796920,7711765.0,28.0,26.0,BC,RWB,11.0,False,1.0,0.14200000000000002,VISIBLE,16.917,-33.519,0.0,104013,104017,49:17,104013.0,16.845,-33.495,28,,T,,,,,,F,O,2.0,1,VISIBLE,HIGH,44.964,-3.227,-0.5100000000000904,-1.169999999999991,1.2763228431709868,-6.394884621840902e-12,3.9968028886505635e-13,6.407362457358293e-12
4547,2,7796920,7711765.0,28.0,26.0,BC,RWB,11.0,False,1.0,0.14200000000000002,VISIBLE,16.917,-33.519,0.0,104013,104017,49:17,104013.0,16.845,-33.495,28,,T,,,,,,F,O,2.0,1,VISIBLE,HIGH,44.964,-3.227,-0.5100000000000904,-1.169999999999991,1.2763228431709868,-6.394884621840902e-12,3.9968028886505635e-13,6.407362457358293e-12
4547,2,7796920,7711765.0,28.0,26.0,BC,RWB,11.0,False,1.0,0.14200000000000002,VISIBLE,16.917,-33.519,0.0,104013,104017,49:17,104013.0,16.845,-33.495,28,,T,,,,,,F,O,2.0,1,VISIBLE,HIGH,44.964,-3.227,-0.5100000000000904,-1.169999999999991,1.2763228431709868,-6.394884621840902e-12,3.9968028886505635e-13,6.407362457358293e-12
4547,2,7796920,7711765.0,28.0,26.0,BC,RWB,11.0,False,1.0,0.14200000000000002,VISIBLE,16.917,-33.519,0.0,104013,104017,49:17,104013.0,16.845,-33.495,28,,T,,,,,,F,O,2.0,1,VISIBLE,HIGH,44.964,-3.227,-0.5100000000000904,-1.169999999999991,1.2763228431709868,-6.394884621840902e-12,3.9968028886505635e-13,6.407362457358293e-12
4547,2,7796920,7711765.0,28.0,26.0,BC,RWB,11.0,False,1.0,0.14200000000000002,VISIBLE,16.917,-33.519,0.0,104013,104017,49:17,104013.0,16.845,-33.495,28,,T,,,,,,F,O,2.0,1,VISIBLE,HIGH,44.964,-3.227,-0.5100000000000904,-1.169999999999991,1.2763228431709868,-6.394884621840902e-12,3.9968028886505635e-13,6.407362457358293e-12
4547,2,7796920,7711765.0,28.0,26.0,BC,RWB,11.0,False,1.0,0.14200000000000002,VISIBLE,16.917,-33.519,0.0,104013,104017,49:17,104013.0,16.845,-33.495,28,,T,,,,,,F,O,2.0,1,VISIBLE,HIGH,44.964,-3.227,-0.5100000000000904,-1.169999999999991,1.2763228431709868,-6.394884621840902e-12,3.9968028886505635e-13,6.407362457358293e-12
4547,2,7796920,7711765.0,28.0,26.0,BC,RWB,11.0,False,1.0,0.14200000000000002,VISIBLE,16.917,-33.519,0.0,104013,104017,49:17,104013.0,16.845,-33.495,28,,T,,,,,,F,O,2.0,1,VISIBLE,HIGH,44.964,-3.227,-0.5100000000000904,-1.169999999999991,1.2763228431709868,-6.394884621840902e-12,3.9968028886505635e-13,6.407362457358293e-12
4547,2,7796920,7711765.0,28.0,26.0,BC,RWB,11.0,False,1.0,0.14200000000000002,VISIBLE,16.917,-33.519,0.0,104013,104017,49:17,104013.0,16.845,-33.495,28,,T,,,,,,F,O,2.0,1,VISIBLE,HIGH,44.964,-3.227,-0.5100000000000904,-1.169999999999991,1.2763228431709868,-6.394884621840902e-12,3.9968028886505635e-13,6.407362457358293e-12
4547,2,7796920,7711765.0,28.0,26.0,BC,RWB,11.0,False,1.0,0.14200000000000002,VISIBLE,16.917,-33.519,0.0,104013,104017,49:17,104013.0,16.845,-33.495,28,,T,,,,,,F,O,2.0,1,VISIBLE,HIGH,44.964,-3.227,-0.5100000000000904,-1.169999999999991,1.2763228431709868,-6.394884621840902e-12,3.9968028886505635e-13,6.407362457358293e-12
4547,2,7796920,7711765.0,28.0,26.0,BC,RWB,11.0,False,1.0,0.14200000000000002,VISIBLE,16.917,-33.519,0.0,104013,104017,49:17,104013.0,16.845,-33.495,28,,T,,,,,,F,O,2.0,1,VISIBLE,HIGH,44.964,-3.227,-0.5100000000000904,-1.169999999999991,1.2763228431709868,-6.394884621840902e-12,3.9968028886505635e-13,6.407362457358293e-12
4547,2,7796920,7711765.0,28.0,26.0,BC,RWB,11.0,False,1.0,0.14200000000000002,VISIBLE,16.917,-33.519,0.0,104013,104017,49:17,104013.0,16.845,-33.495,28,,T,,,,,,F,O,2.0,1,VISIBLE,HIGH,44.964,-3.227,-0.5100000000000904,-1.169999999999991,1.2763228431709868,-6.394884621840902e-12,3.9968028886505635e-13,6.407362457358293e-12
4547,2,7796920,7711765.0,28.0,26.0,BC,RWB,11.0,False,1.0,0.14200000000000002,VISIBLE,16.917,-33.519,0.0,104013,104017,49:17,104013.0,16.845,-33.495,28,,T,,,,,,F,O,2.0,1,VISIBLE,HIGH,44.964,-3.227,-0.5100000000000904,-1.169999999999991,1.2763228431709868,-6.394884621840902e-12,3.9968028886505635e-13,6.407362457358293e-12
4547,2,7796920,7711765.0,28.0,26.0,BC,RWB,11.0,False,1.0,0.14200000000000002,VISIBLE,16.917,-33.519,0.0,104013,104017,49:17,104013.0,16.845,-33.495,28,,T,,,,,,F,O,2.0,1,VISIBLE,HIGH,44.964,-3.227,-0.5100000000000904,-1.169999999999991,1.2763228431709868,-6.394884621840902e-12,3.9968028886505635e-13,6.407362457358293e-12
4547,2,7796920,7711765.0,28.0,26.0,BC,RWB,11.0,False,1.0,0.14200000000000002,VISIBLE,16.917,-33.519,0.0,104013,104017,49:17,104013.0,16.845,-33.495,28,,T,,,,,,F,O,2.0,1,VISIBLE,HIGH,44.964,-3.227,-0.5100000000000904,-1.169999999999991,1.2763228431709868,-6.394884621840902e-12,3.9968028886505635e-13,6.407362457358293e-12
4547,2,7796920,7711765.0,28.0,26.0,BC,RWB,11.0,False,1.0,0.14200000000000002,VISIBLE,16.917,-33.519,0.0,104013,104017,49:17,104013.0,16.845,-33.495,28,,T,,,,,,F,O,2.0,1,VISIBLE,HIGH,44.964,-3.227,-0.5100000000000904,-1.169999999999991,1.2763228431709868,-6.394884621840902e-12,3.9968028886505635e-13,6.407362457358293e-12
4547,2,7796971,7725014.0,162.0,11.0,BC,LW,2.0,True,5.0,2.803,ESTIMATED,13.285,-18.935,0.13,104598,104682,49:36,104598.0,12.2,-16.794,,,,,,,,,,,2.0,1,ESTIMATED,LOW,42.505,-7.107,-0.7799999999998875,0.5099999999999838,0.9319334740204409,6.394884621840902e-12,-7.993605777301127e-13,6.444651011489006e-12
4547,2,7797331,7712191.0,1688.0,8.0,BC,CM,2.0,True,3.0,1.3679999999999999,VISIBLE,-3.622,21.107,0.06,110720,110761,53:02,110720.0,-3.6950000000000003,21.394,,,,,,,,,,,2.0,1,ESTIMATED,LOW,35.137,3.634,0.42000000000008697,0.0,0.42000000000008697,0.9000000000042974,0.0,0.9000000000042974
4547,2,7798239,7713078.0,162.0,11.0,BC,LW,2.0,True,1.0,0.5670000000000001,ESTIMATED,-8.166,-22.779,1.78,132844,132861,65:19,132844.0,-10.732,-22.225,,,,,,,,,,,2.0,1,ESTIMATED,LOW,39.407,-7.34,-2.160000000000082,1.7100000000000115,2.7549410157025855,0.0,0.9000000000003006,0.9000000000003006
4547,2,7798277,7713117.0,15.0,35.0,BC,LB,2.0,True,1.0,0.0,ESTIMATED,-40.95,-17.926,1.42,133308,133308,65:34,133308.0,-40.95,-17.926,15,,T,,,,,,F,P,2.0,1,ESTIMATED,LOW,24.994,-2.85,0.0,-0.1200000000000001,0.1200000000000001,0.0,-1.7999999999998018,1.7999999999998018
4547,2,7798387,7729457.0,281.0,1.0,BC,GK,2.0,True,1.0,0.067,ESTIMATED,50.857,-3.147,0.5700000000000001,137035,137037,67:39,137035.0,50.916,-3.185,281,,T,,,,,N,G,P,2.0,1,VISIBLE,HIGH,50.857,-3.147,0.8699999999998909,-0.6599999999999939,1.0920164833919872,1.799999999995805,1.8000000000002014,2.545584412268747
4547,2,7798387,7729457.0,281.0,1.0,BC,GK,2.0,True,1.0,0.067,ESTIMATED,50.857,-3.147,0.5700000000000001,137035,137037,67:39,137035.0,50.916,-3.185,281,,T,,,,,N,G,P,2.0,1,VISIBLE,HIGH,50.857,-3.147,0.8699999999998909,-0.6599999999999939,1.0920164833919872,1.799999999995805,1.8000000000002014,2.545584412268747
4547,2,7798387,7729457.0,281.0,1.0,BC,GK,2.0,True,1.0,0.067,ESTIMATED,50.857,-3.147,0.5700000000000001,137035,137037,67:39,137035.0,50.916,-3.185,281,,T,,,,,N,G,P,2.0,1,VISIBLE,HIGH,50.857,-3.147,0.8699999999998909,-0.6599999999999939,1.0920164833919872,1.799999999995805,1.8000000000002014,2.545584412268747
4547,2,7798387,7729457.0,281.0,1.0,BC,GK,2.0,True,1.0,0.067,ESTIMATED,50.857,-3.147,0.5700000000000001,137035,137037,67:39,137035.0,50.916,-3.185,281,,T,,,,,N,G,P,2.0,1,VISIBLE,HIGH,50.857,-3.147,0.8699999999998909,-0.6599999999999939,1.0920164833919872,1.799999999995805,1.8000000000002014,2.545584412268747
4547,2,7798387,7729457.0,281.0,1.0,BC,GK,2.0,True,1.0,0.067,ESTIMATED,50.857,-3.147,0.5700000000000001,137035,137037,67:39,137035.0,50.916,-3.185,281,,T,,,,,N,G,P,2.0,1,VISIBLE,HIGH,50.857,-3.147,0.8699999999998909,-0.6599999999999939,1.0920164833919872,1.799999999995805,1.8000000000002014,2.545584412268747
4547,2,7798387,7729457.0,281.0,1.0,BC,GK,2.0,True,1.0,0.067,ESTIMATED,50.857,-3.147,0.5700000000000001,137035,137037,67:39,137035.0,50.916,-3.185,281,,T,,,,,N,G,P,2.0,1,VISIBLE,HIGH,50.857,-3.147,0.8699999999998909,-0.6599999999999939,1.0920164833919872,1.799999999995805,1.8000000000002014,2.545584412268747
4547,2,7798387,7729457.0,281.0,1.0,BC,GK,2.0,True,1.0,0.067,ESTIMATED,50.857,-3.147,0.5700000000000001,137035,137037,67:39,137035.0,50.916,-3.185,281,,T,,,,,N,G,P,2.0,1,VISIBLE,HIGH,50.857,-3.147,0.8699999999998909,-0.6599999999999939,1.0920164833919872,1.799999999995805,1.8000000000002014,2.545584412268747
4547,2,7798387,7729457.0,281.0,1.0,BC,GK,2.0,True,1.0,0.067,ESTIMATED,50.857,-3.147,0.5700000000000001,137035,137037,67:39,137035.0,50.916,-3.185,281,,T,,,,,N,G,P,2.0,1,VISIBLE,HIGH,50.857,-3.147,0.8699999999998909,-0.6599999999999939,1.0920164833919872,1.799999999995805,1.8000000000002014,2.545584412268747
4547,2,7798387,7729457.0,281.0,1.0,BC,GK,2.0,True,1.0,0.067,ESTIMATED,50.857,-3.147,0.5700000000000001,137035,137037,67:39,137035.0,50.916,-3.185,281,,T,,,,,N,G,P,2.0,1,VISIBLE,HIGH,50.857,-3.147,0.8699999999998909,-0.6599999999999939,1.0920164833919872,1.799999999995805,1.8000000000002014,2.545584412268747
4547,2,7799428,7728962.0,18.0,16.0,BC,DM,11.0,False,1.0,0.0,VISIBLE,-30.358,-18.961,0.09,156764,156764,78:37,156764.0,-30.358,-18.961,18,,T,,,,,,F,P,2.0,1,ESTIMATED,LOW,27.769,-2.345,-0.24000000000008015,0.1499999999999968,0.2830194339617644,-0.9000000000042974,-0.8999999999999009,1.2727922061387542
4547,2,7799782,7729344.0,18.0,16.0,BC,DM,11.0,False,1.0,0.0,ESTIMATED,-32.655,-8.468,0.79,164244,164244,82:47,164244.0,-32.655,-8.468,18,,T,,,,,,F,P,2.0,1,ESTIMATED,LOW,27.228,-1.8820000000000001,-0.7499999999999574,0.20999999999999686,0.7788452991447883,0.0,0.0,0.0
4547,2,7808035,7722994.0,27.0,20.0,BC,DM,11.0,False,2.0,0.752,VISIBLE,29.798000000000002,-24.791,0.22,178614,178637,90:47,178614.0,31.441,-25.765,27,,T,,,,,,F,P,2.0,1,VISIBLE,HIGH,48.273,-2.317,1.4400000000000546,0.029999999999996696,1.440312466098991,-1.8000000000021998,-0.8999999999999009,2.012461179751734
4547,2,7808049,7723006.0,27.0,20.0,BC,DM,11.0,False,1.0,0.0,VISIBLE,33.033,-31.705,0.0,178758,178758,90:51,178758.0,33.033,-31.705,27,,T,,,,,,H,O,2.0,1,VISIBLE,HIGH,46.293,-1.9260000000000002,-0.8100000000000307,-0.6600000000000072,1.0448444860361084,-0.9000000000042974,-1.8000000000002014,2.0124611797519125
