game_id,period,game_event_id,possession_event_id,player_id,shirt_number,possession_event_type,position_group_type,team_id,home_team,touches,duration,ball_visibility,ball_x_start,ball_y_start,ball_z,start_frame,end_frame,formatted_game_clock,frame_num,ball_x_end,ball_y_end,passerTeamId,passerPlayer,passerPlayerName,targetPlayer,targetPlayerName,incompletion_reason_type,pass_body_type,pass_high_point_type,pass_outcome_type,pass_type,team_id_player_73,team_id_player_394,shirt_number_player_73,shirt_number_player_394,visibility_player_73,visibility_player_394,confidence_player_73,confidence_player_394,x_player_73,x_player_394,y_player_73,y_player_394,vx_player_73,vx_player_394,vy_player_73,vy_player_394,vtot_player_73,vtot_player_394,ax_player_73,ax_player_394,ay_player_73,ay_player_394,atot_player_73,atot_player_394
4504,2.0,8577351.0,8513895.0,194.0,32.0,PA,RW,16.0,True,4.0,2.236,VISIBLE,-23.623,-31.499,0.06,166564,166631,86:59,166564.0,-26.23,-33.9,16,194,Theo Walcott,364,James Bree,,R,G,C,S,,16.0,,8,,VISIBLE,,HIGH,,-22.7,,-17.207,,-0.7200000000000273,,-2.640000000000029,,2.7364210202379664,,-0.9000000000010999,,0.0,,0.9000000000010999
4504,2.0,8577354.0,8513899.0,364.0,14.0,PA,RB,16.0,True,1.0,0.0,VISIBLE,-36.592,-29.013,0.64,166676,166676,87:01,166676.0,-36.592,-29.013,16,364,James Bree,15630,Paul Onuachu,,R,A,C,C,,16.0,,8,,VISIBLE,,HIGH,,-22.6,,-25.224,,2.069999999999972,,-0.9000000000000341,,2.2571885167171892,,0.9000000000010999,,0.8999999999979025,,1.27279220613508
4504,2.0,8577364.0,8513909.0,490.0,16.0,PA,LCB,119.0,False,1.0,0.0,VISIBLE,-0.383,-24.046,0.0,166765,166765,87:04,166765.0,-0.383,-24.046,119,490,Ben Mee,5050,Ethan Pinnock,,L,L,C,S,,16.0,,8,,VISIBLE,,MEDIUM,,-12.883,,-24.198,,3.54000000000001,,1.559999999999988,,3.868488076755573,,-0.8999999999995012,,0.0,,0.8999999999995012
4504,2.0,8577367.0,8513912.0,5050.0,5.0,PA,RCB,119.0,False,1.0,0.0,VISIBLE,12.049,-16.548000000000002,0.0,166818,166818,87:06,166818.0,12.049,-16.548000000000002,119,5050,Ethan Pinnock,5048,David Raya,,R,G,C,S,,16.0,,8,,ESTIMATED,,LOW,,-6.71,,-20.478,,3.4500000000000064,,2.399999999999949,,4.202677717836546,,-0.8999999999995012,,-3.197442310920451e-12,,0.8999999999995012
4504,2.0,8577405.0,8513953.0,5048.0,1.0,PA,GK,119.0,False,1.0,0.0,VISIBLE,43.827,0.092,0.93,166931,166931,87:09,166931.0,43.827,0.092,119,5048,David Raya,5076,Ivan Toney,IF,R,A,D,C,,16.0,,8,,ESTIMATED,,LOW,,2.959,,-12.615,,0.5400000000000071,,1.7699999999999783,,1.8505404615949177,,-2.6999999999997026,,-0.9000000000010999,,2.8460498941516073
4504,2.0,8577410.0,8513957.0,385.0,35.0,PA,RCB,16.0,True,1.0,0.0,ESTIMATED,-15.996,-10.696,1.18,167057,167057,87:14,167057.0,-15.996,-10.696,16,385,Jan Bednarek,364,James Bree,,R,L,C,S,,16.0,,8,,VISIBLE,,HIGH,,-3.924,,-11.217,,-2.6999999999999957,,-0.9900000000000375,,2.8757781555606914,,-0.8999999999999009,,-0.9000000000010999,,1.2727922061364931
4504,2.0,8577417.0,8513967.0,364.0,14.0,PA,RB,16.0,True,1.0,0.0,ESTIMATED,-11.888,-24.809,0.97,167126,167126,87:16,167126.0,-11.888,-24.809,16,364,James Bree,194,Theo Walcott,,R,A,C,S,,16.0,,8,,VISIBLE,,HIGH,,-7.505,,-15.529,,0.42000000000000703,,-3.179999999999996,,3.2076159371096757,,3.600000000000403,,-0.8999999999995012,,3.7107950630561644
4504,2.0,8577429.0,8514021.0,194.0,32.0,PA,RW,16.0,True,10.0,8.008,ESTIMATED,13.206,-32.075,0.6900000000000001,167198,167438,87:26,167198.0,25.774,-32.882,,,,,,,,,,,,16.0,,8,,ESTIMATED,,LOW,,-1.892,,-22.441,,3.210000000000006,,-1.5299999999999514,,3.555980877338894,,0.9000000000003006,,0.9000000000010999,,1.2727922061367758
4504,2.0,8577480.0,8514036.0,364.0,14.0,PA,RB,16.0,True,1.0,0.0,ESTIMATED,20.46,-34.276,1.77,167725,167725,87:36,167725.0,20.46,-34.276,16,364,James Bree,394,James Ward-Prowse,,TWOHANDS,A,C,S,,16.0,,8,,VISIBLE,,MEDIUM,,17.958,,-26.594,,0.8099999999999241,,-0.42000000000008697,,0.9124143795447056,,0.8999999999979025,,-0.9000000000042974,,1.2727922061373411
4504,2.0,8577484.0,8514040.0,394.0,8.0,PA,CM,16.0,True,1.0,0.0,VISIBLE,18.878,-27.023,0.04,167748,167748,87:37,167748.0,18.878,-27.023,16,394,James Ward-Prowse,364,James Bree,,R,L,C,S,,16.0,,8,,VISIBLE,,MEDIUM,,18.878,,-27.023,,1.6199999999999548,,-0.6300000000000239,,1.7381887124244835,,1.799999999995805,,-3.197442310920451e-12,,1.799999999995805
4504,2.0,8577489.0,8514045.0,364.0,14.0,PA,RB,16.0,True,1.0,0.067,VISIBLE,20.28,-33.636,0.06,167773,167775,87:37,167773.0,20.287,-33.599,16,364,James Bree,394,James Ward-Prowse,BL,R,L,B,S,,16.0,,8,,VISIBLE,,MEDIUM,,20.687,,-27.45,,2.6700000000000657,,-0.36000000000001364,,2.694160351575303,,0.9000000000042974,,0.0,,0.9000000000042974
4504,2.0,8577502.0,8514060.0,5065.0,6.0,PA,CM,119.0,False,2.0,0.433,VISIBLE,28.268,-26.538,0.18,167820,167833,87:39,167820.0,28.275,-27.365,119,5065,Christian Nörgaard,490,Ben Mee,,R,G,C,S,,16.0,,8,,VISIBLE,,MEDIUM,,25.845,,-27.292,,3.449999999999953,,0.5699999999999505,,3.496769938099963,,-0.9000000000010999,,0.8999999999979025,,1.27279220613508
4504,2.0,8577510.0,8514074.0,490.0,16.0,PA,LCB,119.0,False,1.0,0.0,ESTIMATED,33.892,-25.013,1.05,167849,167849,87:40,167849.0,33.892,-25.013,119,490,Ben Mee,5076,Ivan Toney,,L,A,C,C,,16.0,,8,,VISIBLE,,HIGH,,28.786,,-26.464,,2.490000000000059,,1.0500000000000043,,2.7023323259733067,,-0.8999999999979025,,0.0,,0.8999999999979025
4504,2.0,8577541.0,8514096.0,490.0,16.0,PA,LCB,119.0,False,1.0,0.0,ESTIMATED,8.467,-29.864,2.34,168713,168713,88:09,168713.0,8.467,-29.864,119,490,Ben Mee,5076,Ivan Toney,,TWOHANDS,A,C,S,,16.0,,8,,VISIBLE,,HIGH,,-6.595,,-26.257,,-0.1499999999999968,,-0.18000000000000682,,0.23430749027720282,,-0.9000000000003006,,1.8000000000021998,,2.0124611797519125
4504,2.0,8577546.0,8514102.0,5076.0,17.0,PA,CF,119.0,False,1.0,0.0,ESTIMATED,-10.706,-28.849,2.15,168743,168743,88:10,168743.0,-10.706,-28.849,119,5076,Ivan Toney,5057,Rico Henry,SP,HE,A,D,F,,16.0,,8,,VISIBLE,,HIGH,,-7.088,,-26.171,,-0.7200000000000006,,0.329999999999977,,0.7920227269466361,,0.0,,-3.197442310920451e-12,,3.197442310920451e-12
4504,2.0,8577552.0,8514108.0,385.0,35.0,PA,RCB,16.0,True,1.0,0.0,VISIBLE,-22.935,-29.751,0.0,168810,168810,88:12,168810.0,-22.935,-29.751,16,385,Jan Bednarek,9990,Gavin Bazunu,,L,L,C,S,,16.0,,8,,VISIBLE,,HIGH,,-8.541,,-24.973,,-0.389999999999997,,0.4800000000000537,,0.6184658438426889,,0.9000000000010999,,3.197442310920451e-12,,0.9000000000010999
4504,2.0,8577565.0,8514121.0,9990.0,31.0,PA,GK,16.0,True,2.0,0.834,VISIBLE,-42.706,-14.919,0.0,168868,168893,88:15,168868.0,-42.715,-14.778,16,9990,Gavin Bazunu,5114,Romain Perraud,,R,L,C,S,,16.0,,8,,ESTIMATED,,LOW,,-9.289,,-23.428,,-0.2999999999999936,,1.230000000000011,,1.2660568707605608,,0.8999999999995012,,0.9000000000010999,,1.2727922061362105
4504,2.0,8577574.0,8514128.0,5114.0,15.0,PA,LB,16.0,True,7.0,6.507,VISIBLE,-21.568,18.535,0.0,168975,169170,88:24,168975.0,7.845,27.877,16,5114,Romain Perraud,6134,Romeo Lavia,,L,G,C,S,,16.0,,8,,VISIBLE,,LOW,,-8.195,,-16.471,,1.6499999999999915,,1.6499999999999915,,2.3334523779155947,,0.8999999999995012,,0.0,,0.8999999999995012
4504,2.0,8577579.0,8514133.0,6134.0,45.0,PA,DM,16.0,True,3.0,2.102,VISIBLE,6.955,14.405,0.0,169196,169259,88:27,169196.0,9.611,13.596,16,6134,Romeo Lavia,385,Jan Bednarek,,R,G,C,S,,16.0,,8,,VISIBLE,,LOW,,12.233,,-9.709,,2.400000000000002,,-1.3799999999999812,,2.768465278814231,,0.0,,-1.7999999999990024,,1.7999999999990024
4504,2.0,8577584.0,8514139.0,385.0,35.0,PA,RCB,16.0,True,2.0,0.835,VISIBLE,4.013,0.321,0.0,169295,169320,88:29,169295.0,4.82,-1.131,16,385,Jan Bednarek,394,James Ward-Prowse,,R,G,C,S,,16.0,,8,,VISIBLE,,MEDIUM,,15.953,,-17.076,,0.35999999999996035,,-2.010000000000005,,2.041984329028994,,-0.9000000000010999,,0.0,,0.9000000000010999
4504,2.0,8577589.0,8514145.0,394.0,8.0,PA,CM,16.0,True,2.0,1.635,VISIBLE,17.019,-20.659,0.01,169355,169404,88:32,169355.0,18.554,-22.314,16,394,James Ward-Prowse,364,James Bree,,R,G,C,S,,16.0,,8,,VISIBLE,,MEDIUM,,17.019,,-20.659,,0.7499999999999574,,-1.410000000000018,,1.5970597985047357,,1.7999999999990024,,0.8999999999979025,,2.01246117974798
4504,2.0,8577596.0,8514153.0,364.0,14.0,PA,RB,16.0,True,3.0,1.534,VISIBLE,30.672,-31.57,0.04,169437,169483,88:34,169437.0,33.16,-33.172,16,364,James Bree,394,James Ward-Prowse,,R,G,C,S,,16.0,,8,,ESTIMATED,,LOW,,19.923000000000002,,-23.358,,1.2600000000000477,,-1.1400000000000077,,1.699176271020796,,0.0,,-0.9000000000010999,,0.9000000000010999
4504,2.0,8577601.0,8514158.0,394.0,8.0,PA,CM,16.0,True,2.0,0.901,VISIBLE,21.88,-26.165,0.03,169512,169539,88:36,169512.0,21.842,-26.331,16,394,James Ward-Prowse,385,Jan Bednarek,,R,G,C,S,,16.0,,8,,VISIBLE,,MEDIUM,,21.88,,-26.165,,0.14999999999997016,,-0.5099999999999838,,0.5316013544000565,,0.0,,0.0,,0.0
4504,2.0,8577606.0,8514163.0,385.0,35.0,PA,RCB,16.0,True,1.0,0.0,VISIBLE,9.736,-8.813,0.0,169592,169592,88:38,169592.0,9.736,-8.813,16,385,Jan Bednarek,4630,Armel Bella-Kotchap,,R,L,C,S,,16.0,,8,,VISIBLE,,MEDIUM,,21.242,,-25.502,,-0.45000000000001705,,1.1100000000000776,,1.197747886660706,,0.8999999999979025,,0.9000000000042974,,1.2727922061373411
4504,2.0,8577616.0,8514173.0,4630.0,37.0,PA,LCB,16.0,True,4.0,4.204,VISIBLE,13.511,15.014,0.0,169639,169765,88:44,169639.0,19.395,10.03,16,4630,Armel Bella-Kotchap,6134,Romeo Lavia,,L,G,C,S,,16.0,,8,,VISIBLE,,MEDIUM,,20.524,,-22.461,,-0.36000000000001364,,2.640000000000029,,2.6644323973409727,,0.8999999999979025,,0.9000000000010999,,1.27279220613508
4504,2.0,8577629.0,8514186.0,6134.0,45.0,PA,DM,16.0,True,4.0,1.935,VISIBLE,20.782,5.601,0.05,169782,169840,88:46,169782.0,21.299,12.125,16,6134,Romeo Lavia,5114,Romain Perraud,,L,L,C,S,,16.0,,8,,VISIBLE,,MEDIUM,,21.717,,-12.513,,0.27000000000001023,,0.7200000000000273,,0.7689603370786069,,-0.8999999999979025,,1.5987211554602254e-12,,0.8999999999979025
4504,2.0,8577667.0,8514220.0,5076.0,17.0,PA,CF,119.0,False,2.0,1.234,ESTIMATED,-16.641,-23.054,2.11,170686,170723,89:16,170686.0,-18.32,-22.581,,,,,,,,,,,,16.0,,8,,VISIBLE,,LOW,,-13.198,,-19.58,,-2.6099999999999923,,-1.3799999999999812,,2.952371927789571,,0.9000000000010999,,-0.9000000000010999,,1.2727922061373411
4504,2.0,8577672.0,8514224.0,12779.0,24.0,PA,LW,119.0,False,3.0,1.635,VISIBLE,-10.112,-23.516,0.0,170746,170795,89:18,170746.0,-8.899000000000001,-26.22,119,12779,Mikkel Damsgaard,490,Ben Mee,,R,G,C,S,,16.0,,8,,VISIBLE,,HIGH,,-14.275,,-22.495,,1.6799999999999748,,-1.2899999999999778,,2.118135972972429,,2.6999999999985036,,3.197442310920451e-12,,2.6999999999985036
4504,2.0,8577676.0,8514228.0,490.0,16.0,PA,LCB,119.0,False,2.0,0.634,VISIBLE,1.8820000000000001,-25.537,0.0,170818,170837,89:20,170818.0,1.6640000000000001,-25.682,119,490,Ben Mee,12779,Mikkel Damsgaard,,L,G,C,S,,16.0,,8,,VISIBLE,,LOW,,-6.786,,-26.095,,3.000000000000016,,-1.8299999999999983,,3.5141001693178993,,-0.8999999999995012,,0.8999999999979025,,1.2727922061339496
4504,2.0,8577678.0,8514230.0,12779.0,24.0,PA,LW,119.0,False,1.0,0.0,VISIBLE,-7.668,-31.275,0.04,170861,170861,89:20,170861.0,-7.668,-31.275,119,12779,Mikkel Damsgaard,5065,Christian Nörgaard,,R,G,C,S,,16.0,,8,,VISIBLE,,HIGH,,-4.823,,-28.34,,-0.389999999999997,,-0.9299999999999642,,1.0084641788382624,,-2.699999999999303,,0.9000000000010999,,2.846049894151228
4504,2.0,8577681.0,8514233.0,5065.0,6.0,PA,CM,119.0,False,1.0,0.0,ESTIMATED,-7.515,-22.566,1.1400000000000001,170881,170881,89:21,170881.0,-7.515,-22.566,119,5065,Christian Nörgaard,5057,Rico Henry,,L,G,C,S,,16.0,,8,,VISIBLE,,HIGH,,-5.607,,-28.628,,-1.770000000000005,,0.030000000000036664,,1.7702542190318373,,-0.9000000000003006,,2.7000000000032998,,2.846049894154767
4504,2.0,8577692.0,8514243.0,5057.0,3.0,PA,LB,119.0,False,3.0,1.635,VISIBLE,-15.716,-31.866,0.0,170902,170951,89:23,170902.0,-14.175,-30.26,119,5057,Rico Henry,12779,Mikkel Damsgaard,,L,G,C,S,,16.0,,8,,VISIBLE,,HIGH,,-7.157,,-28.375,,-2.4599999999999955,,0.5999999999999872,,2.532113741521096,,-0.8999999999995012,,0.8999999999979025,,1.2727922061339496
4504,2.0,8577696.0,8514248.0,12779.0,24.0,PA,LW,119.0,False,2.0,1.001,VISIBLE,-8.794,-32.416,0.0,170972,171002,89:25,170972.0,-8.319,-32.583,119,12779,Mikkel Damsgaard,5065,Christian Nörgaard,FO,R,G,S,S,,16.0,,8,,VISIBLE,,HIGH,,-10.628,,-27.396,,0.27000000000001023,,0.09000000000000341,,0.28460498941516493,,1.8000000000006011,,0.0,,1.8000000000006011
4504,2.0,8577721.0,8514273.0,490.0,16.0,PA,LCB,119.0,False,1.0,0.0,ESTIMATED,-3.093,-23.695,1.08,171656,171656,89:47,171656.0,-3.093,-23.695,119,490,Ben Mee,5057,Rico Henry,IF,L,A,O,O,,16.0,,8,,ESTIMATED,,LOW,,-23.822,,-15.735,,-1.6199999999999548,,-0.2099999999999902,,1.6335544068073917,,-0.8999999999979025,,-0.8999999999995012,,1.2727922061339496
4504,2.0,8577748.0,8514301.0,9990.0,31.0,PA,GK,16.0,True,1.0,0.0,VISIBLE,-50.043,-2.345,0.0,171951,171951,89:57,171951.0,-50.043,-2.345,16,9990,Gavin Bazunu,4630,Armel Bella-Kotchap,,R,G,C,S,,16.0,,8,,ESTIMATED,,LOW,,-24.768,,-12.33,,1.2599999999999412,,0.27000000000001023,,1.2886038956948165,,-3.197442310920451e-12,,-0.8999999999995012,,0.8999999999995012
4504,2.0,8577751.0,8514304.0,4630.0,37.0,PA,LCB,16.0,True,2.0,0.668,VISIBLE,-49.32,9.074,0.05,171994,172014,89:59,171994.0,-48.601,9.568,16,4630,Armel Bella-Kotchap,5114,Romain Perraud,,R,G,C,S,,16.0,,8,,ESTIMATED,,LOW,,-22.935,,-11.595,,1.2900000000000844,,0.8399999999999608,,1.5393829932801493,,0.9000000000042974,,0.8999999999979025,,1.2727922061373411
4504,2.0,8577779.0,8514329.0,5114.0,15.0,PA,LB,16.0,True,1.0,0.0,ESTIMATED,-25.28,35.366,2.58,172446,172446,90:13,172446.0,-25.28,35.366,16,5114,Romain Perraud,403,Che Adams,,TWOHANDS,A,C,S,,16.0,,8,,VISIBLE,,MEDIUM,,-22.339,,11.384,,0.27000000000001023,,0.8699999999999974,,0.9109335870413392,,0.0,,0.0,,0.0
4504,2.0,8577845.0,8514402.0,403.0,10.0,PA,CF,16.0,True,1.0,0.0,ESTIMATED,-19.848,29.196,2.81,172472,172472,90:14,172472.0,-19.848,29.196,16,403,Che Adams,5114,Romain Perraud,,R,H,C,S,,16.0,,8,,VISIBLE,,MEDIUM,,-22.125,,11.831,,0.21000000000004349,,0.18000000000000682,,0.2765863337188241,,3.197442310920451e-12,,-0.8999999999995012,,0.8999999999995012
4504,2.0,8577850.0,8514406.0,5114.0,15.0,PA,LB,16.0,True,2.0,0.801,ESTIMATED,-24.551,34.675,3.19,172500,172524,90:16,172500.0,-24.359,34.253,16,5114,Romain Perraud,403,Che Adams,,L,A,C,S,,16.0,,8,,VISIBLE,,MEDIUM,,-21.93,,11.658,,0.23999999999997357,,-0.4800000000000004,,0.5366563145999381,,0.8999999999979025,,0.0,,0.8999999999979025
4504,2.0,8577856.0,8514411.0,403.0,10.0,PA,CF,16.0,True,1.0,0.0,ESTIMATED,-19.04,27.972,6.95,172554,172554,90:17,172554.0,-19.04,27.972,16,403,Che Adams,15630,Paul Onuachu,,R,A,C,C,,16.0,,8,,VISIBLE,,MEDIUM,,-21.046,,10.728,,0.9300000000000708,,-0.15000000000002345,,0.9420191080865286,,3.197442310920451e-12,,0.8999999999995012,,0.8999999999995012
4504,2.0,8577940.0,8514499.0,5114.0,15.0,PA,LB,16.0,True,1.0,0.0,VISIBLE,-10.175,32.475,0.11,172714,172714,90:22,172714.0,-10.175,32.475,16,5114,Romain Perraud,15630,Paul Onuachu,BL,L,A,B,S,,16.0,,8,,VISIBLE,,HIGH,,-13.392,,11.784,,0.6300000000000239,,-0.14999999999997016,,0.6476109943477034,,0.9000000000010999,,1.5987211554602254e-12,,0.9000000000010999
4504,2.0,8577974.0,8514531.0,5114.0,15.0,PA,LB,16.0,True,1.0,0.0,ESTIMATED,-7.024,33.579,2.12,173587,173587,90:51,173587.0,-7.024,33.579,16,5114,Romain Perraud,403,Che Adams,,TWOHANDS,A,C,S,,16.0,,8,,VISIBLE,,MEDIUM,,-8.343,,1.9849999999999999,,0.8400000000000141,,1.2899999999999912,,1.5393829932801002,,0.9000000000010999,,-3.9968028886505635e-13,,0.9000000000010999
4504,2.0,8578045.0,8514605.0,5048.0,1.0,PA,GK,119.0,False,1.0,0.0,ESTIMATED,27.335,1.76,1.47,174868,174868,91:34,174868.0,27.335,1.76,119,5048,David Raya,5076,Ivan Toney,DC,R,A,D,C,,16.0,,8,,ESTIMATED,,LOW,,-21.908,,-0.5690000000000001,,-2.5800000000000622,,-0.30000000000000027,,2.597383298629665,,-1.8000000000021998,,0.9000000000000008,,2.0124611797517784
4504,2.0,8578165.0,8514723.0,5114.0,15.0,PA,LB,16.0,True,1.0,0.033,ESTIMATED,8.745,33.159,1.62,177466,177467,93:01,177466.0,8.718,33.169,16,5114,Romain Perraud,4630,Armel Bella-Kotchap,,TWOHANDS,A,C,S,,16.0,,8,,VISIBLE,,HIGH,,9.117,,9.668,,-0.029999999999983373,,-1.0500000000000043,,1.0504284840006997,,-0.8999999999995012,,0.0,,0.8999999999995012
4504,2.0,8578170.0,8514729.0,4630.0,37.0,PA,LCB,16.0,True,3.0,2.5700000000000003,VISIBLE,-1.018,21.716,0.0,177522,177599,93:05,177522.0,1.509,20.263,16,4630,Armel Bella-Kotchap,385,Jan Bednarek,DC,R,A,D,C,,16.0,,8,,VISIBLE,,HIGH,,8.495,,6.144,,-0.6000000000000405,,-2.6699999999999857,,2.7365854636754854,,-0.9000000000010999,,7.993605777301127e-13,,0.9000000000010999
4504,2.0,8578181.0,8514740.0,490.0,16.0,PA,LCB,119.0,False,1.0,0.0,ESTIMATED,31.02,-6.185,2.59,177682,177682,93:08,177682.0,31.02,-6.185,,,,,,,,,,,,16.0,,8,,VISIBLE,,HIGH,,14.809,,-6.491,,3.360000000000003,,-2.6099999999999923,,4.2546092652557395,,1.5987211554602254e-12,,-0.8999999999995012,,0.8999999999995012
4504,2.0,8578188.0,8514749.0,364.0,14.0,PA,RB,16.0,True,1.0,0.0,VISIBLE,26.727,-19.914,0.0,177749,177749,93:10,177749.0,26.727,-19.914,16,364,James Bree,394,James Ward-Prowse,,R,L,C,S,,16.0,,8,,VISIBLE,,HIGH,,20.614,,-13.636,,1.6499999999999915,,-3.059999999999956,,3.476506867532366,,-0.9000000000010999,,1.5987211554602254e-12,,0.9000000000010999
4504,2.0,8578193.0,8514754.0,394.0,8.0,PA,CM,16.0,True,1.0,0.0,VISIBLE,22.154,-16.751,0.0,177786,177786,93:11,177786.0,22.154,-16.751,16,394,James Ward-Prowse,364,James Bree,,R,G,C,S,,16.0,,8,,VISIBLE,,HIGH,,22.154,,-16.751,,0.9000000000000341,,-2.1000000000000085,,2.2847319317591936,,-0.8999999999979025,,0.9000000000010999,,1.27279220613508
4504,2.0,8578199.0,8514759.0,364.0,14.0,PA,RB,16.0,True,1.0,0.0,VISIBLE,21.624,-28.581,0.0,177853,177853,93:14,177853.0,21.624,-28.581,16,364,James Bree,394,James Ward-Prowse,,RB,L,C,S,,16.0,,8,,VISIBLE,,HIGH,,22.03,,-21.362,,-1.0199999999999676,,-2.099999999999902,,2.334609175001144,,0.0,,3.197442310920451e-12,,3.197442310920451e-12
4504,2.0,8578203.0,8514763.0,394.0,8.0,PA,CM,16.0,True,1.0,0.0,VISIBLE,20.072,-24.066,0.05,177901,177901,93:15,177901.0,20.072,-24.066,16,394,James Ward-Prowse,364,James Bree,,R,A,C,S,,16.0,,8,,VISIBLE,,HIGH,,20.072,,-24.066,,-1.0200000000000742,,-1.1400000000000077,,1.5297058540778905,,1.799999999995805,,0.0,,1.799999999995805
4504,2.0,8578211.0,8514772.0,403.0,10.0,PA,CF,16.0,True,1.0,0.0,ESTIMATED,42.73,-8.686,2.02,178018,178018,93:19,178018.0,42.73,-8.686,,,,,,,,,,,,16.0,,8,,VISIBLE,,HIGH,,23.314,,-23.427,,1.6499999999999915,,2.1599999999999753,,2.7181059581995446,,-0.9000000000010999,,0.8999999999979025,,1.27279220613508
4504,2.0,8578264.0,8514825.0,5048.0,1.0,PA,GK,119.0,False,1.0,0.0,VISIBLE,39.781,-11.854,0.72,179024,179024,93:53,179024.0,39.781,-11.854,119,5048,David Raya,5076,Ivan Toney,DC,R,A,D,C,,16.0,,8,,ESTIMATED,,LOW,,-7.815,,-19.828,,-1.230000000000011,,-0.7200000000000273,,1.4252368224263876,,0.0,,-0.9000000000010999,,0.9000000000010999
4504,2.0,8578280.0,8514843.0,5065.0,6.0,PA,CM,119.0,False,1.0,0.0,VISIBLE,-5.718,-22.263,0.22,179169,179169,93:58,179169.0,-5.718,-22.263,119,5065,Christian Nörgaard,12779,Mikkel Damsgaard,IF,R,L,D,S,,16.0,,8,,VISIBLE,,HIGH,,-13.59,,-23.343,,0.45000000000001705,,0.6899999999999906,,0.8237718130647602,,0.9000000000010999,,0.8999999999979025,,1.27279220613508
4504,2.0,8578283.0,8514845.0,364.0,14.0,PA,RB,16.0,True,1.0,0.0,ESTIMATED,-16.868,-27.109,0.86,179208,179208,93:59,179208.0,-16.868,-27.109,16,364,James Bree,15630,Paul Onuachu,IF,R,A,D,C,,16.0,,8,,VISIBLE,,HIGH,,-12.094,,-21.922,,1.7399999999999949,,1.3200000000000145,,2.1840329667841605,,1.7999999999990024,,0.9000000000010999,,2.01246117974941
4504,2.0,8578290.0,8514857.0,5048.0,1.0,PA,GK,119.0,False,1.0,0.0,VISIBLE,35.108,-5.063,0.34,179341,179341,94:03,179341.0,35.108,-5.063,119,5048,David Raya,4358,Yoane Wissa,DC,R,A,D,C,,16.0,,8,,ESTIMATED,,LOW,,-2.458,,-13.284,,0.9600000000000009,,2.2199999999999953,,2.418677324489561,,0.0,,0.9000000000010999,,0.9000000000010999
4504,2.0,8578301.0,8514864.0,4630.0,37.0,PA,LCB,16.0,True,1.0,0.0,ESTIMATED,-20.12,-5.169,3.27,179468,179468,94:08,179468.0,-20.12,-5.169,,,,,,,,,,,,16.0,,8,,VISIBLE,,MEDIUM,,-11.195,,-8.9,,-3.4500000000000064,,0.389999999999997,,3.47197350220304,,0.0,,0.0,,0.0
4504,2.0,8578309.0,8514873.0,5114.0,15.0,PA,LB,16.0,True,2.0,1.568,VISIBLE,-22.959,9.749,0.26,179533,179580,94:11,179533.0,-23.069,13.233,16,5114,Romain Perraud,15630,Paul Onuachu,DC,L,A,D,C,,16.0,,8,,VISIBLE,,MEDIUM,,-16.274,,-6.873,,-1.0500000000000043,,1.4999999999999947,,1.8309833423600534,,0.9000000000010999,,0.9000000000003006,,1.2727922061367758
4504,2.0,8578315.0,8514883.0,5052.0,18.0,PA,RCB,119.0,False,1.0,0.0,ESTIMATED,9.985,18.242,4.17,179629,179629,94:13,179629.0,9.985,18.242,119,5052,Pontus Jansson,5064,Frank Onyeka,DI,HE,A,D,C,,16.0,,8,,ESTIMATED,,LOW,,-12.813,,-0.582,,2.7599999999999625,,1.5000000000000013,,3.1412736270499897,,-1.5987211554602254e-12,,-0.9000000000000008,,0.9000000000000008
4504,2.0,8578366.0,8514933.0,5048.0,1.0,PA,GK,119.0,False,1.0,0.0,ESTIMATED,25.02,-1.7610000000000001,0.87,181186,181186,95:05,181186.0,25.02,-1.7610000000000001,119,5048,David Raya,5076,Ivan Toney,DI,R,A,D,C,,16.0,,8,,ESTIMATED,,LOW,,-18.184,,-5.912,,-1.6499999999999915,,-1.4999999999999947,,2.2299103120977657,,-0.8999999999979025,,-0.8999999999995012,,1.2727922061339496
4504,2.0,8578415.0,8514982.0,194.0,32.0,PA,RW,16.0,True,1.0,0.0,ESTIMATED,-33.088,-35.299,1.3900000000000001,181945,181945,95:30,181945.0,-33.088,-35.299,16,194,Theo Walcott,394,James Ward-Prowse,,TWOHANDS,A,S,S,,16.0,,8,,VISIBLE,,HIGH,,-31.985,,-23.688,,1.3799999999999812,,-0.14999999999997016,,1.3881282361510912,,0.0,,0.0,,0.0
4504,2.0,8578441.0,8515011.0,490.0,16.0,PA,LCB,119.0,False,1.0,0.0,ESTIMATED,-24.123,-33.994,1.96,182686,182686,95:55,182686.0,-24.123,-33.994,119,490,Ben Mee,5076,Ivan Toney,,TWOHANDS,A,C,S,,16.0,,8,,VISIBLE,,MEDIUM,,-35.015,,-23.887,,-1.0199999999999676,,-1.7399999999999949,,2.0169283576765724,,0.0,,0.9000000000010999,,0.9000000000010999
4504,2.0,8578445.0,8515015.0,5076.0,17.0,PA,CF,119.0,False,2.0,0.601,ESTIMATED,-41.83,-25.261,0.62,182744,182762,95:58,182744.0,-42.283,-26.053,119,5076,Ivan Toney,5057,Rico Henry,,R,L,C,S,,16.0,,8,,VISIBLE,,MEDIUM,,-38.263,,-26.206,,-2.219999999999942,,-0.5400000000000205,,2.284731931759121,,0.0,,0.8999999999979025,,0.8999999999979025
